Product: Discovery
Time,?CX,?CY,?F,?P1,?P2,?P3,?P4,?PUMP:ADLBO,?PUMP:AIDL:1,?PUMP:AIDL:2,?PUMP:AIDL:3,?PUMP:AIDL:4,?PUMP:APD:1,?PUMP:APD:2,?PUMP:APD:3,?PUMP:APD:4,?PUMP:APD:5,?PUMP:ATDL:1,?PUMP:ATDL:2,?PUMP:ATDL:3,?PUMP:ATDL:4,?PUMP:ATDL:5,?PUMP:ATLBO,?PUMP:SHG:SPOTIDX,?PUMP:SHG:SPOTTIME,?PX,?PY,?STAGEDAC,?STAGEPOS,?STP1:SPOT,?STP1:SPOTTIME,?STP1POS,?STP2POS,?VW,

19/11/2023 11:58:14,24000.00,24000.00,0.00,4477.00,16093.00,3765.00,2777.00,38019.00,147.93,713.45,672.95,7051.16,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.89,26000.00,30000.00,31156.00,34475.00,11.00,344.09,9139.00,691.00,1180.00
19/11/2023 11:58:34,24000.00,24000.00,0.00,4478.00,16095.00,3610.00,2631.00,38085.00,147.94,713.45,672.92,7050.93,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.89,26000.00,30000.00,30370.00,33900.00,11.00,344.09,9855.00,947.00,1130.00
19/11/2023 11:58:54,24000.00,24000.00,0.00,4479.00,16091.00,3430.00,2434.00,38077.00,147.90,713.39,672.98,7051.39,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.90,26000.00,30000.00,29867.00,33513.00,11.00,344.10,10590.00,777.00,1080.00
19/11/2023 11:59:14,24000.00,24000.00,0.00,4481.00,16093.00,3827.00,2852.00,38353.00,147.92,713.43,672.98,7051.16,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.99,8.00,291.91,26000.00,30000.00,29576.00,33300.00,11.00,344.10,11369.00,1231.00,1030.00
19/11/2023 11:59:34,24000.00,24000.00,0.00,4483.00,16087.00,3938.00,2951.00,38278.00,147.90,713.39,672.90,7050.93,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.98,8.00,291.91,26000.00,30000.00,29134.00,32973.00,11.00,344.11,12176.00,1045.00,980.00
19/11/2023 11:59:54,24000.00,24000.00,0.00,4476.00,16091.00,4982.00,3212.00,37790.00,147.93,713.39,672.92,7049.79,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.01,8.00,291.92,26000.00,30000.00,28914.00,32806.00,11.00,344.12,13076.00,1526.00,930.00
19/11/2023 12:00:14,24000.00,24000.00,0.00,4474.00,16090.00,4686.00,3139.00,37803.00,147.93,713.33,672.90,7050.02,1.65,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.02,8.00,291.92,26000.00,30000.00,28532.00,32526.00,11.00,344.12,14136.00,1676.00,880.00
19/11/2023 12:00:34,24000.00,24000.00,0.00,4474.00,16091.00,4713.00,2928.00,38363.00,147.94,713.43,672.95,7051.16,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.97,8.00,291.93,26000.00,30000.00,28082.00,32203.00,11.00,344.13,15269.00,2276.00,830.00
19/11/2023 12:00:54,24000.00,24000.00,0.00,4474.00,16089.00,4693.00,2868.00,37892.00,147.92,713.39,672.92,7050.93,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.93,26000.00,30000.00,28247.00,32307.00,11.00,344.13,16500.00,2668.00,780.00
19/11/2023 12:01:14,24000.00,24000.00,0.00,4474.00,16092.00,4142.00,2345.00,38135.00,147.90,713.43,672.90,7052.08,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.94,26000.00,30000.00,28157.00,32247.00,11.00,344.14,17919.00,3231.00,730.00
19/11/2023 12:01:34,24000.00,24000.00,0.00,4474.00,16090.00,2196.00,1123.00,38036.00,147.89,713.33,672.90,7051.85,1.65,1.72,1.02,1.74,2.14,18.01,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.94,26000.00,30000.00,32142.00,35124.00,11.00,344.14,19432.00,3971.00,680.00
19/11/2023 12:01:54,24000.00,24000.00,0.00,4474.00,16091.00,2193.00,1121.00,38386.00,147.91,713.37,672.84,7054.83,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,59.97,8.00,291.95,26000.00,30000.00,32137.00,35121.00,11.00,344.15,19432.00,3971.00,680.00
19/11/2023 12:02:14,24000.00,24000.00,0.00,4474.00,16091.00,2150.00,1104.00,38180.00,147.90,713.37,672.92,7055.28,1.66,1.72,1.02,1.74,2.14,18.00,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.03,8.00,291.96,26000.00,30000.00,32132.00,35136.00,11.00,344.15,19432.00,3971.00,680.00
19/11/2023 12:02:34,24000.00,24000.00,0.00,4474.00,16090.00,4190.00,2352.00,38042.00,147.91,713.39,672.87,7055.05,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.02,8.00,291.96,26000.00,30000.00,28066.00,32221.00,11.00,344.16,17919.00,3231.00,730.00
19/11/2023 12:02:54,24000.00,24000.00,0.00,4474.00,16092.00,4815.00,2960.00,38043.00,147.87,713.41,672.87,7054.37,1.66,1.72,1.02,1.74,2.14,17.99,18.00,22.00,COMMAND NOT DEFINED,COMMAND NOT DEFINED,60.00,8.00,291.97,26000.00,30000.00,28152.00,32269.00,11.00,344.17,16500.00,2668.00,780.00
